Name 	 Score 	 Formula 																										
conservation of energy 	0	 {\displaystyle E_{\mathrm {H} }={\frac {e^{2}}{4\pi \varepsilon _{0}a_{0}}}} 																										
conservation of energy 	0	 {\displaystyle c={\frac {C}{m}}} 																										
conservation of energy 	0	 {\displaystyle {\vec {\zeta }}(t)={\frac {\mathrm {d} }{\mathrm {d} t}}{\vec {\alpha }}(t)={\dot {\vec {\alpha }}}(t)} 																										
conservation of energy 	0	 {\displaystyle {\frac {p}{1-p}}} 																										
conservation of energy 	0	 {\displaystyle \gamma _{\mathrm {X} }=m_{\mathrm {X} }/V} 																										
conservation of energy 	0	 {\displaystyle {\boldsymbol {P}}=\varepsilon _{0}\chi {\boldsymbol {E}}} 																										
conservation of energy 	0	 {\displaystyle a_{0}={\frac {4\pi \varepsilon _{0}\hbar ^{2}}{m_{\mathrm {e} }e^{2}}}} 																										
conservation of energy 	0	 {\displaystyle \tau _{\mathrm {s} }={\frac {\mathrm {d} F_{\mathrm {t} }}{\mathrm {d} A}}} 																										
conservation of energy 	0	 {\displaystyle R_{\infty }={\frac {e^{2}}{8\pi \varepsilon _{0}a_{0}hc_{0}}}} 																										
conservation of energy 	0	 {\displaystyle {\boldsymbol {p}}=q({\boldsymbol {r}}_{+}-{\boldsymbol {r}}_{-})} 																										
conservation of energy 	0	 {\displaystyle \mu _{\mathrm {B} }={\frac {e\hbar }{2m_{\mathrm {e} }}}} 																										
conservation of energy 	0	 {\displaystyle {\boldsymbol {I}}=\int _{t_{1}}^{t_{2}}{\boldsymbol {F}}\,\mathrm {d} t} 																										
conservation of energy 	0	 {\displaystyle S=\int \limits _{t_{1}}^{t_{2}}E\,\mathrm {d} t} 																										
conservation of energy 	0	 {\displaystyle {\mathit {Bo}}={\frac {a\rho l^{2}}{\gamma }}\left({\frac {\rho _{\mathrm {b} }}{\rho }}-1\right)} 																										
conservation of energy 	0	 {\displaystyle w_{\mathrm {X} }=m_{\mathrm {X} }/m} 																										
conservation of energy 	0	 {\displaystyle S=-{\frac {\mathrm {d} E}{\mathrm {d} x}}} 																										
conservation of energy 	0	 {\displaystyle \lambda _{\mathrm {C} }={\frac {h}{mc_{0}}},} 																										
conservation of energy 	0	 {\displaystyle \mu _{\mathrm {N} }={\frac {e\hbar }{2m_{\mathrm {p} }}}} 																										
conservation of energy 	0	 {\displaystyle r_{\mathrm {g} }={\frac {m\left\vert {\boldsymbol {v}}\times {\boldsymbol {B}}\right\vert }{qB^{2}}}} 																										
conservation of energy 	0	 {\displaystyle \nabla \cdot \mathbf {B} =0} 																										
conservation of energy 	0	 {\displaystyle L_{\Delta }={\frac {\mathrm {d} E_{\Delta }}{\mathrm {d} l}}} 																										
conservation of energy 	0	 {\displaystyle K={\frac {\mathrm {d} E_{\mathrm {tr} }}{\mathrm {d} m}}} 																										
conservation of energy 	0	 {\displaystyle \rho _{A}={\frac {\mathrm {d} m}{\mathrm {d} A}}} 																										
conservation of energy 	0	 {\displaystyle r_{\mathrm {e} }={\frac {e^{2}}{4\pi \varepsilon _{0}m_{\mathrm {e} }c_{0}^{2}}}} 																										
conservation of energy 	0	 {\displaystyle \alpha _{m}=\alpha {\frac {A}{m}}} 																										
conservation of energy 	0	 {\displaystyle a=A/m} 																										
conservation of energy 	0	 {\displaystyle \sum _{i=1}^{n}m_{i}(\mathbf {r} _{i}-\mathbf {R} )=0} 																										
conservation of energy 	0	 {\displaystyle e=E/m} 																										
conservation of energy 	0	 {\displaystyle \varepsilon _{\mathrm {r} }=\varepsilon /\varepsilon _{0}} 																										
conservation of energy 	0	 {\displaystyle T=2\pi {\sqrt {LC}}} 																										
conservation of energy 	0	 {\displaystyle {\hat {f}}(\omega )={\frac {1}{\sqrt {2\pi }}}\int \limits _{-\infty }^{+\infty }f(x)e^{-ix\omega }\,dx} 																										
conservation of energy 	0	 {\displaystyle b={\frac {hc}{k(5+W_{0}(-5e^{-5}))}}} 																										
conservation of energy 	0	 {\displaystyle \kappa ={\frac {8\pi G}{c^{2}}}} 																										
conservation of energy 	0	 {\displaystyle \sigma ={\frac {\mathrm {d} F_{\mathrm {n} }}{\mathrm {d} A}}} 																										
conservation of energy 	0	 {\displaystyle E_{0}=m_{0}c_{0}^{2}} 																										
conservation of energy 	0	 {\displaystyle \rho _{A}={\frac {\mathrm {d} Q}{\mathrm {d} A}}} 																										
conservation of energy 	0	 {\displaystyle {\boldsymbol {M}}={\boldsymbol {r}}\times {\boldsymbol {F}}} 																										
conservation of energy 	0	 {\displaystyle a_{\text{P}}={\sqrt {\frac {c^{7}}{\hbar G}}}} 																										
conservation of energy 	0	 {\displaystyle \rho ={\frac {\mathrm {d} Q}{\mathrm {d} V}}} 																										
conservation of energy 	0	 {\displaystyle \rho _{l}={\frac {\mathrm {d} Q}{\mathrm {d} l}}} 																										
conservation of energy 	0	 {\displaystyle F=G{\frac {m_{1}m_{2}}{r^{2}}}} 																										
conservation of energy 	0	 {\displaystyle {\tilde {\nu }}=\nu /c_{0}} 																										
conservation of energy 	0	 {\displaystyle \lambda _{0}=c_{0}/\nu } 																										
conservation of energy 	0	 {\displaystyle P={\boldsymbol {F}}\cdot {\boldsymbol {v}}} 																										
conservation of energy 	0	 {\displaystyle \kappa ={\frac {8\pi G}{c^{4}}}} 																										
conservation of energy 	0	 {\displaystyle R_{\mathrm {s} }={\frac {k}{m}}} 																										
conservation of energy 	0	 {\displaystyle R_{\mathrm {s} }={\frac {R}{M}}} 																										
conservation of energy 	0	 {\displaystyle Z=\sum _{r}{\exp {\frac {-E_{r}}{kT}}}} 																										
conservation of energy 	0	 {\displaystyle q=\sum _{r}{\exp {\frac {-\varepsilon _{r}}{kT}}}} 																										
conservation of energy 	0	 {\displaystyle (m_{\mathrm {rest} })c^{2}={\sqrt {E_{\mathrm {total} }^{2}-(|\mathbf {p} |c)^{2}}}} 																										
conservation of energy 	0	 {\displaystyle \omega _{\mathrm {L} }={\frac {e}{2m_{\mathrm {e} }}}B} 																										
conservation of energy 	0	 {\displaystyle \omega _{\mathrm {c} }={\frac {\left\vert q\right\vert }{m}}B} 																										
conservation of energy 	0	 {\displaystyle Q={\frac {1}{e}}\iiint (3z^{2}-x^{2}-y^{2}-z^{2})\rho (x,y,z)\mathrm {d} x\mathrm {d} y\mathrm {d} z} 																										
conservation of energy 	0	 {\displaystyle \sigma _{E}={\frac {\mathrm {d} \sigma }{\mathrm {d} E}}} 																										
conservation of energy 	0	 {\displaystyle \sigma _{\Omega ,E}={\frac {\partial ^{2}\sigma }{\partial \Omega \partial E}}} 																										
conservation of energy 	0	 {\displaystyle N_{\mathrm {i} l}={\frac {1}{e}}{\frac {\mathrm {d} q}{\mathrm {d} l}}} 																										
conservation of energy 	0	 {\displaystyle {\frac {\mu _{\mathrm {tr} }}{\rho }}={\frac {1}{\rho R}}{\frac {\mathrm {d} R_{\mathrm {tr} }}{\mathrm {d} l}}} 																										
conservation of energy 	0	 {\displaystyle {\boldsymbol {F}}_{\mathrm {g} }=m{\boldsymbol {g}}} 																										
conservation of energy 	0	 {\displaystyle p_{\mathrm {X} }=y_{\mathrm {X} }p} 																										
conservation of energy 	0	 {\displaystyle {\boldsymbol {H}}={\frac {\boldsymbol {B}}{\mu _{0}}}-{\boldsymbol {M}}} 																										
conservation of energy 	0	 {\displaystyle {\boldsymbol {B}}=\mu {\boldsymbol {H}}} 																										
conservation of energy 	0	 {\displaystyle \rho ={\frac {\mathrm {d} m}{\mathrm {d} V}}} 																										
conservation of energy 	0	 {\displaystyle T={\boldsymbol {M}}\cdot {\boldsymbol {e}}_{\mathrm {Q} }} 																										
conservation of energy 	0	 {\displaystyle H=U+pV} 																										
conservation of energy 	0	 {\displaystyle {\boldsymbol {\omega }}={\frac {\mathrm {d} \varphi }{\mathrm {d} t}}{\boldsymbol {u}}} 																										
conservation of energy 	0	 {\displaystyle v_{\text{e}}={\sqrt {\frac {2GM}{r}}}={\sqrt {2gr}}} 																										
conservation of energy 	0	 {\displaystyle \gamma ={\frac {\mathrm {d} F}{\mathrm {d} l}}} 																										
conservation of energy 	0	 {\displaystyle \Phi =\int \limits _{\mathrm {S} }{\boldsymbol {B}}\cdot {\boldsymbol {e}}_{\mathrm {n} }\mathrm {d} A} 																										
conservation of energy 	0	 {\displaystyle T=\left({\frac {\partial U}{\partial S}}\right)_{V,N}} 																										
conservation of energy 	0	 {\displaystyle p_{\mathrm {e} }=p-p_{\mathrm {amb} }} 																										
conservation of energy 	0	 {\displaystyle {\mathit {Bd}}={\frac {vl}{D}}} 																										
conservation of energy 	0	 {\displaystyle p_{\mathrm {m} }={\frac {B^{2}}{2\mu }}} 																										
conservation of energy 	0	 {\displaystyle c_{\mathrm {A} }={\frac {A}{V}}} 																										
conservation of energy 	0	 {\displaystyle V_{\mathrm {m} }=V/n} 																										
conservation of energy 	0	 {\displaystyle \gamma _{\mathrm {X} }=m_{\mathrm {X} }/V} 																										
conservation of energy 	0	 {\displaystyle c_{\mathrm {X} }=n_{\mathrm {X} }/V} 																										
conservation of energy 	0	 {\displaystyle {\mathit {Ro}}={\frac {v}{2l\omega _{\mathrm {E} }\sin {\varphi }}}} 																										
conservation of energy 	0	 {\displaystyle Z={\frac {p}{\rho R_{\mathrm {s} }T}}} 																										
conservation of energy 	0	 {\displaystyle \mu _{\mathrm {X} }=\left({\frac {\partial G}{\partial n_{\mathrm {X} }}}\right)_{T,p}} 																										
conservation of energy 	0	 {\displaystyle C=\pi \cdot {d}=2\pi \cdot {r}} 																										
conservation of energy 	0	 {\displaystyle {\boldsymbol {M}}={\frac {\mathrm {d} {\boldsymbol {m}}}{\mathrm {d} V}}} 																										
conservation of energy 	0	 {\displaystyle {\mathit {Gr}}={\frac {l^{3}g\alpha _{V}\Delta T}{\nu ^{2}}}} 																										
conservation of energy 	0	 {\displaystyle {\mathit {Nu}}={\frac {Kl}{\lambda }}} 																										
conservation of energy 	0	 {\displaystyle {\tilde {p}}_{\mathrm {X} }=\lambda _{\mathrm {X} }\lim _{p\to 0}(p_{\mathrm {X} }/\lambda _{\mathrm {X} })} 																										
conservation of energy 	0	 {\displaystyle \sum _{i}n_{i}\mathrm {d} \mu _{i}=-S\mathrm {d} T+V\mathrm {d} p} 																										
conservation of energy 	0	 {\displaystyle {\mathit {Pe}}={\frac {vl}{\alpha }}} 																										
conservation of energy 	0	 {\displaystyle K=-p/\vartheta } 																										
conservation of energy 	0	 {\displaystyle K=-V{\frac {dp}{dV}}} 																										
conservation of energy 	0	 {\displaystyle s=C/V} 																										
conservation of energy 	0	 {\displaystyle {\mathit {Gz}}={\frac {vd^{2}}{\alpha l}}} 																										
conservation of energy 	0	 {\displaystyle {\boldsymbol {P}}={\frac {\mathrm {d} {\boldsymbol {p}}}{\mathrm {d} V}}} 																										
conservation of energy 	0	 {\displaystyle r_{\mathrm {g} }={\frac {m\left\vert {\boldsymbol {v}}\times {\boldsymbol {B}}\right\vert }{qB^{2}}}} 																										
conservation of energy 	0	 {\displaystyle f_{\mathrm {D} }={\frac {2\Delta p}{\rho v^{2}}}{\frac {d}{l}}} 																										
conservation of energy 	0	 {\displaystyle {\mathit {Ek}}={\frac {\nu }{2l^{2}\omega _{\mathrm {E} }\sin {\varphi }}}} 																										
conservation of energy 	0	 {\displaystyle {\mathit {Stw}}={\frac {B^{2}l\sigma }{v\rho }}} 																										
conservation of energy 	0	 {\displaystyle {\mathit {Pn}}={\frac {P}{\rho n^{3}d^{5}}}} 																										
conservation of energy 	0	 {\displaystyle {\mathit {Ha}}=Bl{\sqrt {\frac {\sigma }{\eta }}}} 																										
conservation of energy 	0	 {\displaystyle {\mathit {Ca}}={\frac {p-p_{\mathrm {v} }}{\rho v^{2}/2}}} 																										
conservation of energy 	0	 {\displaystyle {\mathit {Ta}}={\frac {4\omega ^{2}l^{4}}{\nu ^{4}}}} 																										
conservation of energy 	0	 {\displaystyle \varepsilon =\Delta l/l} 																										
conservation of energy 	0	 {\displaystyle {\boldsymbol {B}}=\nabla \times {\boldsymbol {A}}} 																										
conservation of energy 	0	 {\displaystyle {\mathit {Ba}}_{2}={\frac {\rho _{\mathrm {s} }d^{2}{\dot {\gamma }}}{\eta {\sqrt {{\sqrt {f_{\mathrm {s} }}}-1}}}}} 																										
conservation of energy 	0	 {\displaystyle {\mathit {Poi}}=-{\frac {\Delta p}{l}}{\frac {d^{2}}{\eta v}}} 																										
conservation of energy 	0	 {\displaystyle v_{\mathrm {A} }={\frac {B}{\sqrt {\rho \mu }}}} 																										
conservation of energy 	0	 {\displaystyle {\mathit {Ab}}=k{\sqrt {\frac {ld}{Dq_{\mathrm {V} }}}}} 																										
conservation of energy 	0	 {\displaystyle {\mathit {Cl}}={\frac {vl\rho }{\lambda \Delta T}}} 																										
conservation of energy 	0	 {\displaystyle Q={\frac {\left(Bl\right)^{2}\sigma }{\rho \nu }}} 																										
conservation of energy 	0	 {\displaystyle \varkappa =-{\frac {1}{V}}{\frac {\mathrm {d} V}{\mathrm {d} p}}} 																										
conservation of energy 	0	 {\displaystyle w={\frac {\mathrm {d} Q_{\mathrm {e} }}{\mathrm {d} V}}} 																										
conservation of energy 	0	 {\displaystyle n=N/V} 																										
conservation of energy 	0	 {\displaystyle \rho _{l}={\frac {\mathrm {d} m}{\mathrm {d} l}}} 																										
conservation of energy 	0	 {\displaystyle \rho ={\frac {\mathrm {d} Q}{\mathrm {d} V}}} 																										
conservation of energy 	0	 {\displaystyle \vartheta =\Delta V/V_{0}} 																										
conservation of energy 	0	 {\displaystyle \alpha _{l}={\frac {1}{l}}{\frac {\mathrm {d} l}{\mathrm {d} T}}} 																										
conservation of energy 	0	 {\displaystyle \alpha _{V}={\frac {1}{V}}{\frac {\mathrm {d} V}{\mathrm {d} T}}} 																										
conservation of energy 	0	 {\displaystyle \alpha _{p}={\frac {1}{p}}\left({\frac {\partial p}{\partial T}}\right)_{V}} 																										
conservation of energy 	0	 {\displaystyle \beta =\left({\frac {\partial p}{\partial T}}\right)_{V}} 																										
conservation of energy 	0	 {\displaystyle \varkappa _{T}=-{\frac {1}{V}}\left({\frac {\partial V}{\partial p}}\right)_{T}} 																										
conservation of energy 	0	 {\displaystyle \varkappa _{S}=-{\frac {1}{V}}\left({\frac {\partial V}{\partial p}}\right)_{S}} 																										
conservation of energy 	0	 {\displaystyle \varkappa =-{\frac {V}{p}}\left({\frac {\partial p}{\partial V}}\right)_{S}} 																										
conservation of energy 	0	 {\displaystyle w=m/V} 																										
conservation of energy 	0	 {\displaystyle v=m/V} 																										
conservation of energy 	0	 {\displaystyle \rho _{l}={\frac {\mathrm {d} Q}{\mathrm {d} l}}} 																										
conservation of energy 	0	 {\displaystyle w=(1/2)\left({\boldsymbol {E}}\cdot {\boldsymbol {D}}+{\boldsymbol {B}}\cdot {\boldsymbol {H}}\right)} 																										
conservation of energy 	0	 {\displaystyle p=ui} 																										
conservation of energy 	0	 {\displaystyle C_{\mathrm {X} }=N_{\mathrm {X} }/V} 																										
conservation of energy 	0	 {\displaystyle \Delta W=-{\boldsymbol {\mu }}\cdot {\boldsymbol {B}}} 																										
conservation of energy 	0	 {\displaystyle \omega _{\mathrm {L} }={\frac {e}{2m_{\mathrm {e} }}}B} 																										
conservation of energy 	0	 {\displaystyle \omega _{\mathrm {N} }=\gamma B} 																										
conservation of energy 	0	 {\displaystyle \omega _{\mathrm {c} }={\frac {\left\vert q\right\vert }{m}}B} 																										
conservation of energy 	0	 {\displaystyle n={\frac {N}{V}}} 																										
conservation of energy 	0	 {\displaystyle N_{\mathrm {i} l}={\frac {1}{e}}{\frac {\mathrm {d} q}{\mathrm {d} l}}} 																										
conservation of energy 	0	 {\displaystyle N_{\mathrm {i} }=\int N_{\mathrm {i} l}\mathrm {d} l} 																										
conservation of energy 	0	 {\displaystyle n^{+}={\frac {N^{+}}{V}},n^{-}={\frac {N^{-}}{V}}} 																										
conservation of energy 	0	 {\displaystyle c_{\mathrm {t} }={\frac {F_{\mathrm {T} }}{\rho n^{2}d^{4}}}} 																										
conservation of energy 	0	 {\displaystyle {\mathit {Lg}}={\frac {l\Delta p}{\eta v}}} 																										
conservation of energy 	0	 {\displaystyle {\mathit {Stk}}_{1}={\frac {\nu }{d^{2}f}}} 																										
conservation of energy 	0	 {\displaystyle {\mathit {Stk}}_{3}={\frac {v\nu }{gl^{2}}}} 																										
conservation of energy 	0	 {\displaystyle {\mathit {Be}}_{1}={\frac {\Delta pl^{2}}{\eta \alpha }}} 																										
conservation of energy 	0	 {\displaystyle {\mathit {Fo}}^{*}={\frac {Dt}{l^{2}}}} 																										
conservation of energy 	0	 {\displaystyle {\mathit {Gz}}^{*}={\frac {vd}{D}}={\frac {d}{l}}{\mathit {Pe}}^{*}} 																										
conservation of energy 	0	 {\displaystyle {\mathit {Ex}}={\frac {gd}{v^{2}}}\left(1-{\frac {\rho _{\mathrm {b} }}{\rho }}\right)} 																										
